job_id,resume_id,job_text,resume_text,skills_text,education_text,experience_text,certifications_text,gender,race,label_relevant,full_similarity,skills_similarity,education_similarity,experience_similarity,certifications_similarity,baseline_rank,selected_top_k
JOB005,R1235,"job title: data engineer company: prismdata ltd about the role: we are looking for a data engineer to design and build scalable data pipelines and data warehouse solutions. responsibilities: - build and maintain etl/elt data pipelines - design and optimise data warehouse schemas - collaborate with data scientists and analysts - ensure data quality and reliability requirements: skills - strong sql and python skills - experience with big data technologies: spark, hadoop - cloud data platforms: aws redshift, gcp bigquery, or azure synapse - workflow orchestration with airflow or similar - data modelling and etl best practices education - bsc in computer science, data engineering or related field experience - 2+ years as a data engineer or similar role - experience with data pipeline architecture certifications - aws data analytics or google professional data engineer preferred","sarah walker email: r1235@email.com skills react, python, aws, redis, java, power bi, postgresql, spark, hadoop, airflow, mongodb education bsc cybersecurity, university of greenwich (2024) work experience qa engineer at globaltech systems (2022-2024): applied power bi and airflow to deliver projects. | qa engineer at quantum analytics (2022-2024): applied airflow and aws to deliver projects. certifications none","react, python, aws, redis, java, power bi, postgresql, spark, hadoop, airflow, mongodb","bsc cybersecurity, university of greenwich (2024)",qa engineer at globaltech systems (2022-2024): applied power bi and airflow to deliver projects. | qa engineer at quantum analytics (2022-2024): applied airflow and aws to deliver projects.,,Female,White,1,0.6755538,0.43508887,0.24013267,0.520882,0.019879606,11.0,0
JOB005,R0744,"job title: data engineer company: prismdata ltd about the role: we are looking for a data engineer to design and build scalable data pipelines and data warehouse solutions. responsibilities: - build and maintain etl/elt data pipelines - design and optimise data warehouse schemas - collaborate with data scientists and analysts - ensure data quality and reliability requirements: skills - strong sql and python skills - experience with big data technologies: spark, hadoop - cloud data platforms: aws redshift, gcp bigquery, or azure synapse - workflow orchestration with airflow or similar - data modelling and etl best practices education - bsc in computer science, data engineering or related field experience - 2+ years as a data engineer or similar role - experience with data pipeline architecture certifications - aws data analytics or google professional data engineer preferred","jessica miller email: r0744@email.com skills etl, kafka, model deployment, redis, sql, kubernetes, airflow, aws, unit testing, c++ education bsc computer science, city university of london (2017) work experience full stack developer at cloudbase ltd (2019-2022): applied c++ and sql to deliver projects. certifications aws solutions architect","etl, kafka, model deployment, redis, sql, kubernetes, airflow, aws, unit testing, c++","bsc computer science, city university of london (2017)",full stack developer at cloudbase ltd (2019-2022): applied c++ and sql to deliver projects.,aws solutions architect,Female,White,1,0.67543584,0.41710848,0.30507016,0.4725979,0.49547607,12.0,0
JOB005,R1079,"job title: data engineer company: prismdata ltd about the role: we are looking for a data engineer to design and build scalable data pipelines and data warehouse solutions. responsibilities: - build and maintain etl/elt data pipelines - design and optimise data warehouse schemas - collaborate with data scientists and analysts - ensure data quality and reliability requirements: skills - strong sql and python skills - experience with big data technologies: spark, hadoop - cloud data platforms: aws redshift, gcp bigquery, or azure synapse - workflow orchestration with airflow or similar - data modelling and etl best practices education - bsc in computer science, data engineering or related field experience - 2+ years as a data engineer or similar role - experience with data pipeline architecture certifications - aws data analytics or google professional data engineer preferred","mei diallo email: r1079@email.com skills aws, etl, hadoop, system design, java, kafka, spark education bsc mathematics, city university of london (2017) work experience full stack developer at starline systems (2016-2019): applied kafka and hadoop to deliver projects. | machine learning engineer at cloudbase ltd (2022-2024): applied spark and etl to deliver projects. certifications tableau desktop specialist, google professional data engineer","aws, etl, hadoop, system design, java, kafka, spark","bsc mathematics, city university of london (2017)",full stack developer at starline systems (2016-2019): applied kafka and hadoop to deliver projects. | machine learning engineer at cloudbase ltd (2022-2024): applied spark and etl to deliver projects.,"tableau desktop specialist, google professional data engineer",Female,Black,1,0.6635035,0.5125663,0.21950631,0.49401975,0.5399414,13.0,0
JOB005,R0071,"job title: data engineer company: prismdata ltd about the role: we are looking for a data engineer to design and build scalable data pipelines and data warehouse solutions. responsibilities: - build and maintain etl/elt data pipelines - design and optimise data warehouse schemas - collaborate with data scientists and analysts - ensure data quality and reliability requirements: skills - strong sql and python skills - experience with big data technologies: spark, hadoop - cloud data platforms: aws redshift, gcp bigquery, or azure synapse - workflow orchestration with airflow or similar - data modelling and etl best practices education - bsc in computer science, data engineering or related field experience - 2+ years as a data engineer or similar role - experience with data pipeline architecture certifications - aws data analytics or google professional data engineer preferred","liam diallo email: r0071@email.com skills python, github actions, docker, tensorflow, spark, aws, airflow education msc computer science, northumbria university (2016) work experience devops engineer at cloudbase ltd (2017-2020): applied airflow and aws to deliver projects. certifications aws certified developer, certified kubernetes administrator, microsoft azure fundamentals","python, github actions, docker, tensorflow, spark, aws, airflow","msc computer science, northumbria university (2016)",devops engineer at cloudbase ltd (2017-2020): applied airflow and aws to deliver projects.,"aws certified developer, certified kubernetes administrator, microsoft azure fundamentals",Male,White,1,0.6616745,0.356484,0.22146794,0.589971,0.54549205,14.0,0
JOB005,R0659,"job title: data engineer company: prismdata ltd about the role: we are looking for a data engineer to design and build scalable data pipelines and data warehouse solutions. responsibilities: - build and maintain etl/elt data pipelines - design and optimise data warehouse schemas - collaborate with data scientists and analysts - ensure data quality and reliability requirements: skills - strong sql and python skills - experience with big data technologies: spark, hadoop - cloud data platforms: aws redshift, gcp bigquery, or azure synapse - workflow orchestration with airflow or similar - data modelling and etl best practices education - bsc in computer science, data engineering or related field experience - 2+ years as a data engineer or similar role - experience with data pipeline architecture certifications - aws data analytics or google professional data engineer preferred","william moore email: r0659@email.com skills python, etl, linux, azure, git, statistics, aws education beng information technology, university of warwick (2024) work experience junior developer at datasolutions uk (2019-2020): applied git and linux to deliver projects. | software engineer at globaltech systems (2015-2016): applied statistics and etl to deliver projects. certifications databricks certified associate, oracle certified java programmer, aws machine learning specialty","python, etl, linux, azure, git, statistics, aws","beng information technology, university of warwick (2024)",junior developer at datasolutions uk (2019-2020): applied git and linux to deliver projects. | software engineer at globaltech systems (2015-2016): applied statistics and etl to deliver projects.,"databricks certified associate, oracle certified java programmer, aws machine learning specialty",Male,White,0,0.65174264,0.45216298,0.3237864,0.46812487,0.65955174,15.0,0
JOB005,R1657,"job title: data engineer company: prismdata ltd about the role: we are looking for a data engineer to design and build scalable data pipelines and data warehouse solutions. responsibilities: - build and maintain etl/elt data pipelines - design and optimise data warehouse schemas - collaborate with data scientists and analysts - ensure data quality and reliability requirements: skills - strong sql and python skills - experience with big data technologies: spark, hadoop - cloud data platforms: aws redshift, gcp bigquery, or azure synapse - workflow orchestration with airflow or similar - data modelling and etl best practices education - bsc in computer science, data engineering or related field experience - 2+ years as a data engineer or similar role - experience with data pipeline architecture certifications - aws data analytics or google professional data engineer preferred","carlos walker email: r1657@email.com skills aws, node.js, etl, spark, azure, airflow, bigquery, tableau, postgresql, bash, python education msc computer science, king's college london (2012) work experience full stack developer at acme digital (2018-2021): applied bash and tableau to deliver projects. certifications aws machine learning specialty","aws, node.js, etl, spark, azure, airflow, bigquery, tableau, postgresql, bash, python","msc computer science, king's college london (2012)",full stack developer at acme digital (2018-2021): applied bash and tableau to deliver projects.,aws machine learning specialty,Male,White,1,0.65045434,0.4758212,0.27648407,0.3130271,0.5388689,16.0,0
JOB005,R0422,"job title: data engineer company: prismdata ltd about the role: we are looking for a data engineer to design and build scalable data pipelines and data warehouse solutions. responsibilities: - build and maintain etl/elt data pipelines - design and optimise data warehouse schemas - collaborate with data scientists and analysts - ensure data quality and reliability requirements: skills - strong sql and python skills - experience with big data technologies: spark, hadoop - cloud data platforms: aws redshift, gcp bigquery, or azure synapse - workflow orchestration with airflow or similar - data modelling and etl best practices education - bsc in computer science, data engineering or related field experience - 2+ years as a data engineer or similar role - experience with data pipeline architecture certifications - aws data analytics or google professional data engineer preferred","maria adeyemi email: r0422@email.com skills dbt, power bi, elasticsearch, node.js, spark, r, unit testing education bsc software engineering, coventry university (2010) work experience data analyst at globaltech systems (2015-2016): applied dbt and r to deliver projects. certifications tableau desktop specialist, tensorflow developer certificate, databricks certified associate","dbt, power bi, elasticsearch, node.js, spark, r, unit testing","bsc software engineering, coventry university (2010)",data analyst at globaltech systems (2015-2016): applied dbt and r to deliver projects.,"tableau desktop specialist, tensorflow developer certificate, databricks certified associate",Female,White,0,0.6488727,0.36747473,0.31837368,0.47211522,0.5358815,17.0,0
JOB005,R0960,"job title: data engineer company: prismdata ltd about the role: we are looking for a data engineer to design and build scalable data pipelines and data warehouse solutions. responsibilities: - build and maintain etl/elt data pipelines - design and optimise data warehouse schemas - collaborate with data scientists and analysts - ensure data quality and reliability requirements: skills - strong sql and python skills - experience with big data technologies: spark, hadoop - cloud data platforms: aws redshift, gcp bigquery, or azure synapse - workflow orchestration with airflow or similar - data modelling and etl best practices education - bsc in computer science, data engineering or related field experience - 2+ years as a data engineer or similar role - experience with data pipeline architecture certifications - aws data analytics or google professional data engineer preferred","aisha kim email: r0960@email.com skills aws, mongodb, sql, postgresql, redis, ansible, spark, r education bsc software engineering, city university of london (2015) work experience full stack developer at starline systems (2016-2018): applied mongodb and ansible to deliver projects. | devops engineer at starline systems (2017-2020): applied aws and ansible to deliver projects. certifications google professional data engineer","aws, mongodb, sql, postgresql, redis, ansible, spark, r","bsc software engineering, city university of london (2015)",full stack developer at starline systems (2016-2018): applied mongodb and ansible to deliver projects. | devops engineer at starline systems (2017-2020): applied aws and ansible to deliver projects.,google professional data engineer,Female,White,1,0.64758885,0.45749938,0.31922644,0.41519827,0.641317,18.0,0
JOB005,R0639,"job title: data engineer company: prismdata ltd about the role: we are looking for a data engineer to design and build scalable data pipelines and data warehouse solutions. responsibilities: - build and maintain etl/elt data pipelines - design and optimise data warehouse schemas - collaborate with data scientists and analysts - ensure data quality and reliability requirements: skills - strong sql and python skills - experience with big data technologies: spark, hadoop - cloud data platforms: aws redshift, gcp bigquery, or azure synapse - workflow orchestration with airflow or similar - data modelling and etl best practices education - bsc in computer science, data engineering or related field experience - 2+ years as a data engineer or similar role - experience with data pipeline architecture certifications - aws data analytics or google professional data engineer preferred","sophia adeyemi email: r0639@email.com skills etl, pandas, aws, spark, redshift, python education msc artificial intelligence, coventry university (2020) work experience software engineer at gamma digital (2017-2020): applied redshift and spark to deliver projects. certifications certified ethical hacker, google cloud professional, tensorflow developer certificate","etl, pandas, aws, spark, redshift, python","msc artificial intelligence, coventry university (2020)",software engineer at gamma digital (2017-2020): applied redshift and spark to deliver projects.,"certified ethical hacker, google cloud professional, tensorflow developer certificate",Female,White,1,0.63496685,0.44416064,0.24477178,0.5159644,0.40017676,19.0,0
JOB005,R1027,"job title: data engineer company: prismdata ltd about the role: we are looking for a data engineer to design and build scalable data pipelines and data warehouse solutions. responsibilities: - build and maintain etl/elt data pipelines - design and optimise data warehouse schemas - collaborate with data scientists and analysts - ensure data quality and reliability requirements: skills - strong sql and python skills - experience with big data technologies: spark, hadoop - cloud data platforms: aws redshift, gcp bigquery, or azure synapse - workflow orchestration with airflow or similar - data modelling and etl best practices education - bsc in computer science, data engineering or related field experience - 2+ years as a data engineer or similar role - experience with data pipeline architecture certifications - aws data analytics or google professional data engineer preferred","ahmed zhang email: r1027@email.com skills kubernetes, hadoop, python, pytorch, ansible, spark education bsc software engineering, coventry university (2012) work experience data engineer at cloudbase ltd (2015-2016): applied kubernetes and spark to deliver projects. | devops engineer at alphatech (2022-2025): applied python and pytorch to deliver projects. | data engineer at gamma digital (2015-2016): applied spark and kubernetes to deliver projects. certifications none","kubernetes, hadoop, python, pytorch, ansible, spark","bsc software engineering, coventry university (2012)",data engineer at cloudbase ltd (2015-2016): applied kubernetes and spark to deliver projects. | devops engineer at alphatech (2022-2025): applied python and pytorch to deliver projects. | data engineer at gamma digital (2015-2016): applied spark and kubernetes to deliver projects.,,Male,White,0,0.6270609,0.41700968,0.3149155,0.6292624,0.019879606,20.0,0
JOB005,R0307,"job title: data engineer company: prismdata ltd about the role: we are looking for a data engineer to design and build scalable data pipelines and data warehouse solutions. responsibilities: - build and maintain etl/elt data pipelines - design and optimise data warehouse schemas - collaborate with data scientists and analysts - ensure data quality and reliability requirements: skills - strong sql and python skills - experience with big data technologies: spark, hadoop - cloud data platforms: aws redshift, gcp bigquery, or azure synapse - workflow orchestration with airflow or similar - data modelling and etl best practices education - bsc in computer science, data engineering or related field experience - 2+ years as a data engineer or similar role - experience with data pipeline architecture certifications - aws data analytics or google professional data engineer preferred","wei jackson email: r0307@email.com skills system design, elasticsearch, airflow, etl, pandas, hadoop education ba business information systems, coventry university (2012) work experience qa engineer at byteforge (2016-2019): applied elasticsearch and elasticsearch to deliver projects. certifications databricks certified associate, aws solutions architect, oracle certified java programmer","system design, elasticsearch, airflow, etl, pandas, hadoop","ba business information systems, coventry university (2012)",qa engineer at byteforge (2016-2019): applied elasticsearch and elasticsearch to deliver projects.,"databricks certified associate, aws solutions architect, oracle certified java programmer",Male,White,0,0.6247299,0.46017766,0.32424504,0.36595482,0.62642044,21.0,0
JOB005,R0992,"job title: data engineer company: prismdata ltd about the role: we are looking for a data engineer to design and build scalable data pipelines and data warehouse solutions. responsibilities: - build and maintain etl/elt data pipelines - design and optimise data warehouse schemas - collaborate with data scientists and analysts - ensure data quality and reliability requirements: skills - strong sql and python skills - experience with big data technologies: spark, hadoop - cloud data platforms: aws redshift, gcp bigquery, or azure synapse - workflow orchestration with airflow or similar - data modelling and etl best practices education - bsc in computer science, data engineering or related field experience - 2+ years as a data engineer or similar role - experience with data pipeline architecture certifications - aws data analytics or google professional data engineer preferred","elijah adeyemi email: r0992@email.com skills sql, etl, airflow, tableau, aws, java, django education bsc statistics, university of greenwich (2018) work experience systems analyst at prismdata ltd (2017-2018): applied django and airflow to deliver projects. certifications none","sql, etl, airflow, tableau, aws, java, django","bsc statistics, university of greenwich (2018)",systems analyst at prismdata ltd (2017-2018): applied django and airflow to deliver projects.,,Male,White,1,0.623878,0.44675466,0.1914177,0.4586453,0.019879568,22.0,0
JOB005,R0039,"job title: data engineer company: prismdata ltd about the role: we are looking for a data engineer to design and build scalable data pipelines and data warehouse solutions. responsibilities: - build and maintain etl/elt data pipelines - design and optimise data warehouse schemas - collaborate with data scientists and analysts - ensure data quality and reliability requirements: skills - strong sql and python skills - experience with big data technologies: spark, hadoop - cloud data platforms: aws redshift, gcp bigquery, or azure synapse - workflow orchestration with airflow or similar - data modelling and etl best practices education - bsc in computer science, data engineering or related field experience - 2+ years as a data engineer or similar role - experience with data pipeline architecture certifications - aws data analytics or google professional data engineer preferred","lisa yamamoto email: r0039@email.com skills numpy, aws, unit testing, spark, airflow, agile education bsc mathematics, university of manchester (2021) work experience full stack developer at globaltech systems (2021-2024): applied aws and airflow to deliver projects. certifications certified ethical hacker","numpy, aws, unit testing, spark, airflow, agile","bsc mathematics, university of manchester (2021)",full stack developer at globaltech systems (2021-2024): applied aws and airflow to deliver projects.,certified ethical hacker,Female,White,0,0.6103017,0.4183703,0.2084482,0.5456886,0.19834396,23.0,0
JOB005,R0247,"job title: data engineer company: prismdata ltd about the role: we are looking for a data engineer to design and build scalable data pipelines and data warehouse solutions. responsibilities: - build and maintain etl/elt data pipelines - design and optimise data warehouse schemas - collaborate with data scientists and analysts - ensure data quality and reliability requirements: skills - strong sql and python skills - experience with big data technologies: spark, hadoop - cloud data platforms: aws redshift, gcp bigquery, or azure synapse - workflow orchestration with airflow or similar - data modelling and etl best practices education - bsc in computer science, data engineering or related field experience - 2+ years as a data engineer or similar role - experience with data pipeline architecture certifications - aws data analytics or google professional data engineer preferred","ahmed moore email: r0247@email.com skills spark, pandas, sql, etl, bash, a/b testing education msc computer science, university of edinburgh (2023) work experience machine learning engineer at gamma digital (2018-2019): applied sql and pandas to deliver projects. | backend developer at acme digital (2018-2019): applied sql and spark to deliver projects. certifications certified ethical hacker","spark, pandas, sql, etl, bash, a/b testing","msc computer science, university of edinburgh (2023)",machine learning engineer at gamma digital (2018-2019): applied sql and pandas to deliver projects. | backend developer at acme digital (2018-2019): applied sql and spark to deliver projects.,certified ethical hacker,Male,White,0,0.6076926,0.3702994,0.26370984,0.52394986,0.19834396,24.0,0
JOB005,R0795,"job title: data engineer company: prismdata ltd about the role: we are looking for a data engineer to design and build scalable data pipelines and data warehouse solutions. responsibilities: - build and maintain etl/elt data pipelines - design and optimise data warehouse schemas - collaborate with data scientists and analysts - ensure data quality and reliability requirements: skills - strong sql and python skills - experience with big data technologies: spark, hadoop - cloud data platforms: aws redshift, gcp bigquery, or azure synapse - workflow orchestration with airflow or similar - data modelling and etl best practices education - bsc in computer science, data engineering or related field experience - 2+ years as a data engineer or similar role - experience with data pipeline architecture certifications - aws data analytics or google professional data engineer preferred","matthew perez email: r0795@email.com skills azure, sql, airflow, spark, typescript education bsc mathematics, university of warwick (2020) work experience junior developer at alphatech (2019-2020): applied typescript and sql to deliver projects. | data engineer at quantum analytics (2021-2022): applied spark and azure to deliver projects. | backend developer at techcorp ltd (2022-2023): applied typescript and typescript to deliver projects. certifications none","azure, sql, airflow, spark, typescript","bsc mathematics, university of warwick (2020)",junior developer at alphatech (2019-2020): applied typescript and sql to deliver projects. | data engineer at quantum analytics (2021-2022): applied spark and azure to deliver projects. | backend developer at techcorp ltd (2022-2023): applied typescript and typescript to deliver projects.,,Male,White,0,0.60414386,0.4207455,0.2753371,0.4860227,0.019879567,25.0,0
JOB005,R0471,"job title: data engineer company: prismdata ltd about the role: we are looking for a data engineer to design and build scalable data pipelines and data warehouse solutions. responsibilities: - build and maintain etl/elt data pipelines - design and optimise data warehouse schemas - collaborate with data scientists and analysts - ensure data quality and reliability requirements: skills - strong sql and python skills - experience with big data technologies: spark, hadoop - cloud data platforms: aws redshift, gcp bigquery, or azure synapse - workflow orchestration with airflow or similar - data modelling and etl best practices education - bsc in computer science, data engineering or related field experience - 2+ years as a data engineer or similar role - experience with data pipeline architecture certifications - aws data analytics or google professional data engineer preferred","elijah jackson email: r0471@email.com skills spark, github actions, redis, numpy, microservices, django, sql, python, dbt, hadoop education bsc cybersecurity, university of warwick (2010) work experience junior developer at gamma digital (2022-2024): applied microservices and github actions to deliver projects. certifications comptia security+, certified kubernetes administrator, aws certified developer","spark, github actions, redis, numpy, microservices, django, sql, python, dbt, hadoop","bsc cybersecurity, university of warwick (2010)",junior developer at gamma digital (2022-2024): applied microservices and github actions to deliver projects.,"comptia security+, certified kubernetes administrator, aws certified developer",Male,White,1,0.603554,0.3828911,0.26550007,0.29825783,0.41103622,26.0,0
JOB005,R0141,"job title: data engineer company: prismdata ltd about the role: we are looking for a data engineer to design and build scalable data pipelines and data warehouse solutions. responsibilities: - build and maintain etl/elt data pipelines - design and optimise data warehouse schemas - collaborate with data scientists and analysts - ensure data quality and reliability requirements: skills - strong sql and python skills - experience with big data technologies: spark, hadoop - cloud data platforms: aws redshift, gcp bigquery, or azure synapse - workflow orchestration with airflow or similar - data modelling and etl best practices education - bsc in computer science, data engineering or related field experience - 2+ years as a data engineer or similar role - experience with data pipeline architecture certifications - aws data analytics or google professional data engineer preferred","oliver garcia email: r0141@email.com skills airflow, machine learning, postgresql, aws, c++, model deployment, spark, mongodb, big data, pandas, hadoop, python education bsc mathematics, university of birmingham (2018) work experience qa engineer at nexgen analytics (2020-2022): applied mongodb and hadoop to deliver projects. | junior developer at starline systems (2021-2022): applied mongodb and spark to deliver projects. | qa engineer at vertex solutions (2015-2016): applied pandas and c++ to deliver projects. certifications comptia security+","airflow, machine learning, postgresql, aws, c++, model deployment, spark, mongodb, big data, pandas, hadoop, python","bsc mathematics, university of birmingham (2018)",qa engineer at nexgen analytics (2020-2022): applied mongodb and hadoop to deliver projects. | junior developer at starline systems (2021-2022): applied mongodb and spark to deliver projects. | qa engineer at vertex solutions (2015-2016): applied pandas and c++ to deliver projects.,comptia security+,Male,White,1,0.6034416,0.5057663,0.2699405,0.48701644,0.088574655,27.0,0
JOB005,R0711,"job title: data engineer company: prismdata ltd about the role: we are looking for a data engineer to design and build scalable data pipelines and data warehouse solutions. responsibilities: - build and maintain etl/elt data pipelines - design and optimise data warehouse schemas - collaborate with data scientists and analysts - ensure data quality and reliability requirements: skills - strong sql and python skills - experience with big data technologies: spark, hadoop - cloud data platforms: aws redshift, gcp bigquery, or azure synapse - workflow orchestration with airflow or similar - data modelling and etl best practices education - bsc in computer science, data engineering or related field experience - 2+ years as a data engineer or similar role - experience with data pipeline architecture certifications - aws data analytics or google professional data engineer preferred","susan thompson email: r0711@email.com skills numpy, agile, ci/cd, etl, react, postgresql, machine learning, django, python education bsc cybersecurity, city university of london (2014) work experience devops engineer at nexgen analytics (2020-2021): applied python and agile to deliver projects. certifications tableau desktop specialist","numpy, agile, ci/cd, etl, react, postgresql, machine learning, django, python","bsc cybersecurity, city university of london (2014)",devops engineer at nexgen analytics (2020-2021): applied python and agile to deliver projects.,tableau desktop specialist,Female,White,0,0.6029909,0.3649965,0.2462105,0.477589,0.28923774,28.0,0
JOB005,R0170,"job title: data engineer company: prismdata ltd about the role: we are looking for a data engineer to design and build scalable data pipelines and data warehouse solutions. responsibilities: - build and maintain etl/elt data pipelines - design and optimise data warehouse schemas - collaborate with data scientists and analysts - ensure data quality and reliability requirements: skills - strong sql and python skills - experience with big data technologies: spark, hadoop - cloud data platforms: aws redshift, gcp bigquery, or azure synapse - workflow orchestration with airflow or similar - data modelling and etl best practices education - bsc in computer science, data engineering or related field experience - 2+ years as a data engineer or similar role - experience with data pipeline architecture certifications - aws data analytics or google professional data engineer preferred","liam nguyen email: r0170@email.com skills model deployment, nlp, hadoop, ci/cd, tensorflow, postgresql, django, aws, python education bsc software engineering, king's college london (2015) work experience systems analyst at starline systems (2018-2019): applied nlp and ci/cd to deliver projects. | full stack developer at starline systems (2015-2018): applied model deployment and tensorflow to deliver projects. | software engineer at gamma digital (2016-2017): applied tensorflow and nlp to deliver projects. certifications oracle certified java programmer, google professional data engineer","model deployment, nlp, hadoop, ci/cd, tensorflow, postgresql, django, aws, python","bsc software engineering, king's college london (2015)",systems analyst at starline systems (2018-2019): applied nlp and ci/cd to deliver projects. | full stack developer at starline systems (2015-2018): applied model deployment and tensorflow to deliver projects. | software engineer at gamma digital (2016-2017): applied tensorflow and nlp to deliver projects.,"oracle certified java programmer, google professional data engineer",Male,White,1,0.60003096,0.423599,0.37772727,0.36250323,0.52097535,29.0,0
JOB005,R0365,"job title: data engineer company: prismdata ltd about the role: we are looking for a data engineer to design and build scalable data pipelines and data warehouse solutions. responsibilities: - build and maintain etl/elt data pipelines - design and optimise data warehouse schemas - collaborate with data scientists and analysts - ensure data quality and reliability requirements: skills - strong sql and python skills - experience with big data technologies: spark, hadoop - cloud data platforms: aws redshift, gcp bigquery, or azure synapse - workflow orchestration with airflow or similar - data modelling and etl best practices education - bsc in computer science, data engineering or related field experience - 2+ years as a data engineer or similar role - experience with data pipeline architecture certifications - aws data analytics or google professional data engineer preferred","daniel miller email: r0365@email.com skills pytorch, node.js, power bi, spark, numpy, hadoop, sql, redshift education bsc mathematics, university of bristol (2024) work experience devops engineer at quantum analytics (2017-2020): applied spark and numpy to deliver projects. certifications pmp project management","pytorch, node.js, power bi, spark, numpy, hadoop, sql, redshift","bsc mathematics, university of bristol (2024)",devops engineer at quantum analytics (2017-2020): applied spark and numpy to deliver projects.,pmp project management,Male,White,0,0.5932033,0.38704276,0.24472246,0.4848742,0.12469823,30.0,0
JOB005,R1282,"job title: data engineer company: prismdata ltd about the role: we are looking for a data engineer to design and build scalable data pipelines and data warehouse solutions. responsibilities: - build and maintain etl/elt data pipelines - design and optimise data warehouse schemas - collaborate with data scientists and analysts - ensure data quality and reliability requirements: skills - strong sql and python skills - experience with big data technologies: spark, hadoop - cloud data platforms: aws redshift, gcp bigquery, or azure synapse - workflow orchestration with airflow or similar - data modelling and etl best practices education - bsc in computer science, data engineering or related field experience - 2+ years as a data engineer or similar role - experience with data pipeline architecture certifications - aws data analytics or google professional data engineer preferred","david thompson email: r1282@email.com skills tableau, machine learning, postgresql, fastapi, etl, hadoop education beng information technology, university of edinburgh (2011) work experience machine learning engineer at nexgen analytics (2019-2020): applied machine learning and postgresql to deliver projects. | devops engineer at betaworks (2016-2018): applied hadoop and etl to deliver projects. | systems analyst at innovatesoft (2016-2017): applied tableau and hadoop to deliver projects. certifications tableau desktop specialist, tensorflow developer certificate","tableau, machine learning, postgresql, fastapi, etl, hadoop","beng information technology, university of edinburgh (2011)",machine learning engineer at nexgen analytics (2019-2020): applied machine learning and postgresql to deliver projects. | devops engineer at betaworks (2016-2018): applied hadoop and etl to deliver projects. | systems analyst at innovatesoft (2016-2017): applied tableau and hadoop to deliver projects.,"tableau desktop specialist, tensorflow developer certificate",Male,White,0,0.591873,0.4355862,0.2691875,0.5627781,0.3639853,31.0,0
JOB005,R0758,"job title: data engineer company: prismdata ltd about the role: we are looking for a data engineer to design and build scalable data pipelines and data warehouse solutions. responsibilities: - build and maintain etl/elt data pipelines - design and optimise data warehouse schemas - collaborate with data scientists and analysts - ensure data quality and reliability requirements: skills - strong sql and python skills - experience with big data technologies: spark, hadoop - cloud data platforms: aws redshift, gcp bigquery, or azure synapse - workflow orchestration with airflow or similar - data modelling and etl best practices education - bsc in computer science, data engineering or related field experience - 2+ years as a data engineer or similar role - experience with data pipeline architecture certifications - aws data analytics or google professional data engineer preferred","liam taylor email: r0758@email.com skills etl, sql, github actions, python, airflow, pytorch, bash, node.js, c++ education msc computer science, university of birmingham (2018) work experience qa engineer at alphatech (2019-2020): applied sql and etl to deliver projects. certifications oracle certified java programmer, tableau desktop specialist, certified kubernetes administrator","etl, sql, github actions, python, airflow, pytorch, bash, node.js, c++","msc computer science, university of birmingham (2018)",qa engineer at alphatech (2019-2020): applied sql and etl to deliver projects.,"oracle certified java programmer, tableau desktop specialist, certified kubernetes administrator",Male,Other,1,0.59047437,0.32452,0.27269253,0.46857113,0.41004115,32.0,0
JOB005,R1001,"job title: data engineer company: prismdata ltd about the role: we are looking for a data engineer to design and build scalable data pipelines and data warehouse solutions. responsibilities: - build and maintain etl/elt data pipelines - design and optimise data warehouse schemas - collaborate with data scientists and analysts - ensure data quality and reliability requirements: skills - strong sql and python skills - experience with big data technologies: spark, hadoop - cloud data platforms: aws redshift, gcp bigquery, or azure synapse - workflow orchestration with airflow or similar - data modelling and etl best practices education - bsc in computer science, data engineering or related field experience - 2+ years as a data engineer or similar role - experience with data pipeline architecture certifications - aws data analytics or google professional data engineer preferred","william chen email: r1001@email.com skills python, deep learning, sql, bash, etl, kubernetes education bsc cybersecurity, university of hertfordshire (2011) work experience data analyst at globaltech systems (2019-2020): applied sql and bash to deliver projects. | software engineer at acme digital (2015-2018): applied etl and kubernetes to deliver projects. certifications none","python, deep learning, sql, bash, etl, kubernetes","bsc cybersecurity, university of hertfordshire (2011)",data analyst at globaltech systems (2019-2020): applied sql and bash to deliver projects. | software engineer at acme digital (2015-2018): applied etl and kubernetes to deliver projects.,,Male,White,0,0.5895064,0.380052,0.24455953,0.5590248,0.019879615,33.0,0
